Date,ID,Item
2015-01-01,2211hp194,butter
2015-01-01,2211hp194,pastry
2015-01-01,2641fj796,frozen meals
2015-01-01,2641fj796,other vegetables
2015-01-01,2768tj440,tropical fruit
2015-01-01,2768tj440,meat
2015-01-01,2768tj440,pip fruit
2015-01-01,2768tj440,salt
2015-01-01,2768tj440,pot plants
2015-01-01,2851ff142,whole milk
2015-01-01,2851ff142,white bread
2015-01-01,2851ff142,canned beer
2015-01-01,2851ff142,brown bread
2015-01-01,2851ff142,fruit/vegetable juice
2015-01-01,3026li141,citrus fruit
2015-01-01,3026li141,tropical fruit
2015-01-01,3026li141,soda
2015-01-01,3026li141,bottled water
2015-01-01,3240qx357,citrus fruit
2015-01-01,3240qx357,whole milk
2015-01-01,3751gu130,frankfurter
2015-01-01,3751gu130,whipped/sour cream
2015-01-01,3751gu130,citrus fruit
2015-01-01,3751gu130,whole milk
2015-01-01,3751gu130,dishes
2015-01-01,4104jd715,dessert
2015-01-01,4104jd715,soda
2015-01-01,4439oh412,butter
2015-01-01,4439oh412,tropical fruit
2015-01-01,4537hr810,ham
2015-01-01,4537hr810,brown bread
2015-01-01,4616dy727,canned beer
2015-01-01,4616dy727,hamburger meat
2015-01-01,3681kt621,onions
2015-01-01,2709vu970,yogurt
2015-01-01,2943kl462,whole milk
2015-01-02,1206nj220,sausage
2015-01-02,1206nj220,cat food
2015-01-02,2051sz135,photo/film
2015-01-02,2051sz135,domestic eggs
2015-01-02,2051sz135,cocoa drinks
2015-01-02,2271np758,rolls/buns
2015-01-02,2271np758,mayonnaise
2015-01-02,2383ko228,flower soil/fertilizer
2015-01-02,2383ko228,yogurt
2015-01-02,2383ko228,specialty chocolate
2015-01-02,2384se321,chicken
2015-01-02,2384se321,tropical fruit
2015-01-02,3064mm902,pork
2015-01-02,3064mm902,other vegetables
2015-01-02,3086hn671,pip fruit
2015-01-02,3086hn671,pork
2015-01-02,3086hn671,brown bread
2015-01-02,3086hn671,whole milk
2015-01-02,3510wm964,frankfurter
2015-01-02,3510wm964,whole milk
2015-01-02,3520ej005,other vegetables
2015-01-02,3520ej005,canned beer
2015-01-02,3520ej005,shopping bags
2015-01-02,3682qy377,citrus fruit
2015-01-02,3682qy377,shopping bags
2015-01-02,3754hj117,pip fruit
2015-01-02,3754hj117,whole milk
2015-01-02,3754hj117,margarine
2015-01-02,4147xn441,citrus fruit
2015-01-02,4147xn441,white wine
2015-01-02,4147xn441,bottled beer
2015-01-02,4147xn441,newspapers
2015-01-02,4147xn441,cat food
2015-01-02,4933pe354,sausage
2015-01-02,4933pe354,bottled water
2015-01-02,4316tj114,tropical fruit
2015-01-02,3758qc583,domestic eggs
2015-01-03,1107ej992,liver loaf
2015-01-03,1107ej992,chicken
2015-01-03,1107ej992,rolls/buns
2015-01-03,1107ej992,spread cheese
2015-01-03,1107ej992,shopping bags
2015-01-03,1136zz948,tropical fruit
2015-01-03,1136zz948,butter milk
2015-01-03,1136zz948,brown bread
2015-01-03,1546ph662,butter
2015-01-03,1546ph662,root vegetables
2015-01-03,1546ph662,bottled water
2015-01-03,1546ph662,whipped/sour cream
2015-01-03,1546ph662,red/blush wine
2015-01-03,1684jy068,whole milk
2015-01-03,1684jy068,whole milk
2015-01-03,1684jy068,coffee
2015-01-03,1684jy068,oil
2015-01-03,1837yp855,meat
2015-01-03,1837yp855,root vegetables
2015-01-03,2386kd650,beverages
2015-01-03,2386kd650,newspapers
2015-01-03,2386kd650,newspapers
2015-01-03,2386kd650,pastry
2015-01-03,2391gy609,pip fruit
2015-01-03,2391gy609,cookware
2015-01-03,2391gy609,rolls/buns
2015-01-03,2391gy609,whole milk
2015-01-03,2573up846,ham
2015-01-03,2573up846,pastry
2015-01-03,2573up846,whole milk
2015-01-03,2573up846,specialty bar
2015-01-03,2573up846,tropical fruit
2015-01-03,2573up846,hard cheese
2015-01-03,2573up846,yogurt
2015-01-03,2573up846,candy
2015-01-03,2617ok925,soda
2015-01-03,2617ok925,pastry
2015-01-03,2680ty087,sausage
2015-01-03,2680ty087,yogurt
2015-01-03,2977sx296,rolls/buns
2015-01-03,2977sx296,UHT-milk
2015-01-03,3178pc145,rolls/buns
2015-01-03,3178pc145,yogurt
2015-01-03,3316fs072,yogurt
2015-01-03,3316fs072,whole milk
2015-01-03,3316fs072,abrasive cleaner
2015-01-03,3821bk425,ham
2015-01-03,3821bk425,whole milk
2015-01-03,3821bk425,pastry
2015-01-03,3821bk425,herbs
2015-01-03,3821bk425,herbs
2015-01-03,3821bk425,newspapers
2015-01-03,3821bk425,chewing gum
2015-01-03,3821bk425,whole milk
2015-01-03,3944tk189,onions
2015-01-03,3944tk189,cream cheese
2015-01-03,3944tk189,baking powder
2015-01-03,4031mo848,frankfurter
2015-01-03,4031mo848,other vegetables
2015-01-03,4031mo848,soda
2015-01-03,4529wi090,whole milk
2015-01-03,4529wi090,tropical fruit
2015-01-03,4529wi090,soda
2015-01-03,4529wi090,newspapers
2015-01-03,4766mh997,root vegetables
2015-01-03,4766mh997,bottled beer
2015-01-03,4766mh997,newspapers
2015-01-03,4766mh997,margarine
2015-01-03,4766mh997,domestic eggs
2015-01-03,4766mh997,shopping bags
2015-01-03,4856pr830,beverages
2015-01-03,4856pr830,specialty bar
2015-01-03,4867ho055,berries
2015-01-03,4867ho055,salty snack
2015-01-03,2595gr665,chewing gum
2015-01-03,2602cz716,whole milk
2015-01-04,1014zo852,canned beer
2015-01-04,1014zo852,cookware
2015-01-04,1047yq998,curd
2015-01-04,1047yq998,soda
2015-01-04,1104ow242,yogurt
2015-01-04,1104ow242,other vegetables
2015-01-04,1104ow242,rolls/buns
2015-01-04,1104ow242,herbs
2015-01-04,1183vu318,sausage
2015-01-04,1183vu318,domestic eggs
2015-01-04,1575bq372,yogurt
2015-01-04,1575bq372,whole milk
2015-01-04,1749oj888,frankfurter
2015-01-04,1749oj888,specialty cheese
2015-01-04,1749oj888,soft cheese
2015-01-04,1992vd088,beef
2015-01-04,1992vd088,beef
2015-01-04,2018tc009,frozen meals
2015-01-04,2018tc009,rolls/buns
2015-01-04,2018tc009,canned beer
2015-01-04,2018tc009,coffee
2015-01-04,2018tc009,soda
2015-01-04,2455zr420,sausage
2015-01-04,2455zr420,cream cheese
2015-01-04,2884sb277,frozen vegetables
2015-01-04,2884sb277,napkins
2015-01-04,2953th340,packaged fruit/vegetables
2015-01-04,2953th340,frozen fruits
2015-01-04,2953th340,rolls/buns
2015-01-04,3079ly948,specialty bar
2015-01-04,3079ly948,chicken
2015-01-04,3429ls145,shopping bags
2015-01-04,3429ls145,curd
2015-01-04,3429ls145,hard cheese
2015-01-04,3438qg525,sausage
2015-01-04,3438qg525,waffles
2015-01-04,3663hu376,meat spreads
2015-01-04,3663hu376,bottled beer
2015-01-04,3762qv887,canned beer
2015-01-04,3762qv887,dessert
2015-01-04,3762qv887,frozen meals
2015-01-04,3794js936,citrus fruit
2015-01-04,3794js936,other vegetables
2015-01-04,4157zd482,hamburger meat
2015-01-04,4157zd482,root vegetables
2015-01-04,4157zd482,other vegetables
2015-01-04,4157zd482,whole milk
2015-01-04,4221cu811,sausage
2015-01-04,4221cu811,pet care
2015-01-04,4455wp862,citrus fruit
2015-01-04,4455wp862,soda
2015-01-04,4601zw848,pip fruit
2015-01-04,4601zw848,salty snack
2015-01-05,1536ou435,frankfurter
2015-01-05,1536ou435,canned beer
2015-01-05,1536ou435,pastry
2015-01-05,1536ou435,yogurt
2015-01-05,1783ln164,other vegetables
2015-01-05,1783ln164,pip fruit
2015-01-05,2144ob056,onions
2015-01-05,2144ob056,other vegetables
2015-01-05,2274lz179,citrus fruit
2015-01-05,2274lz179,rolls/buns
2015-01-05,2305jv702,canned beer
2015-01-05,2305jv702,cream cheese
2015-01-05,2500cl442,onions
2015-01-05,2500cl442,grapes
2015-01-05,2507st806,canned beer
2015-01-05,2507st806,bottled water
2015-01-05,2507st806,long life bakery product
2015-01-05,2552ig408,whole milk
2015-01-05,2552ig408,tropical fruit
2015-01-05,2552ig408,chocolate
2015-01-05,2655sy535,sausage
2015-01-05,2655sy535,pastry
2015-01-05,2655sy535,shopping bags
2015-01-05,2874eb752,sausage
2015-01-05,2874eb752,hygiene articles
2015-01-05,2874eb752,ice cream
2015-01-05,2985rp234,tropical fruit
2015-01-05,2985rp234,chicken
2015-01-05,2985rp234,soda
2015-01-05,2985rp234,soda
2015-01-05,3043gv209,beef
2015-01-05,3043gv209,soda
2015-01-05,3044od571,sausage
2015-01-05,3044od571,bottled water
2015-01-05,3044od571,brown bread
2015-01-05,3077xy079,chicken
2015-01-05,3077xy079,whole milk
2015-01-05,3077xy079,vinegar
2015-01-05,3077xy079,shopping bags
2015-01-05,3154vo889,rolls/buns
2015-01-05,3154vo889,shopping bags
2015-01-05,4059te801,frankfurter
2015-01-05,4059te801,whole milk
2015-01-05,4075hc153,turkey
2015-01-05,4075hc153,bottled water
2015-01-05,4324pt119,sausage
2015-01-05,4324pt119,sausage
2015-01-05,4324pt119,pastry
2015-01-05,4324pt119,tropical fruit
2015-01-05,4324pt119,whole milk
2015-01-05,4324pt119,white wine
2015-01-05,4324pt119,sweet spreads
2015-01-05,4324pt119,whole milk
2015-01-05,4335kr336,pot plants
2015-01-05,4335kr336,other vegetables
2015-01-05,4608cn489,whole milk
2015-01-05,4608cn489,hamburger meat
2015-01-05,4608cn489,canned beer
2015-01-05,4608cn489,fruit/vegetable juice
2015-01-05,4636dk927,yogurt
2015-01-05,4636dk927,sauces
2015-01-05,4636dk927,specialty chocolate
2015-01-05,4695cm552,root vegetables
2015-01-05,4695cm552,yogurt
2015-01-05,4695cm552,soda
2015-01-05,4695cm552,shopping bags
2015-01-05,4695cm552,oil
2015-01-05,4695cm552,shopping bags
2015-01-05,4938cq512,UHT-milk
2015-01-05,4997lv130,canned beer
2015-01-05,3639ey798,sweet spreads
2015-01-06,1023gt684,whipped/sour cream
2015-01-06,1023gt684,root vegetables
2015-01-06,1023gt684,rolls/buns
2015-01-06,1023gt684,packaged fruit/vegetables
2015-01-06,1500pe707,rolls/buns
2015-01-06,1500pe707,frankfurter
2015-01-06,1500pe707,soda
2015-01-06,1500pe707,canned fish
2015-01-06,2049ep987,pork
2015-01-06,2049ep987,grapes
2015-01-06,2226mu265,hamburger meat
2015-01-06,2226mu265,yogurt
2015-01-06,2351uq251,pip fruit
2015-01-06,2351uq251,rolls/buns
2015-01-06,2563dq886,frozen meals
2015-01-06,2563dq886,other vegetables
2015-01-06,2563dq886,bottled beer
2015-01-06,2729jc486,citrus fruit
2015-01-06,2729jc486,red/blush wine
2015-01-06,2831zi366,frankfurter
2015-01-06,2831zi366,frozen dessert
2015-01-06,2989dm861,beef
2015-01-06,2989dm861,pip fruit
2015-01-06,3365hw528,pastry
2015-01-06,3365hw528,soda
2015-01-06,3375vw776,pork
2015-01-06,3375vw776,citrus fruit
2015-01-06,3402eo250,curd
2015-01-06,3402eo250,other vegetables
2015-01-06,3402eo250,shopping bags
2015-01-06,3587wz587,liquor
2015-01-06,3587wz587,sugar
2015-01-06,3686ei055,whole milk
2015-01-06,3686ei055,whole milk
2015-01-06,3835nr045,tropical fruit
2015-01-06,3835nr045,tropical fruit
2015-01-06,3835nr045,soda
2015-01-06,3835nr045,salty snack
2015-01-06,3912xe136,berries
2015-01-06,3912xe136,rolls/buns
2015-01-06,3912xe136,pastry
2015-01-06,4117qf045,brown bread
2015-01-06,4117qf045,bottled beer
2015-01-06,4405pk637,soda
2015-01-06,4405pk637,bottled water
2015-01-06,4405pk637,whole milk
2015-01-06,4405pk637,other vegetables
2015-01-06,4405pk637,hygiene articles
2015-01-06,4448ud043,frankfurter
2015-01-06,4448ud043,tropical fruit
2015-01-06,4494zb180,ice cream
2015-01-06,4494zb180,rolls/buns
2015-01-06,4913uz855,onions
2015-01-06,3113uk293,cling film/bags
2015-01-07,1094lb326,sausage
2015-01-07,1094lb326,tropical fruit
2015-01-07,1094lb326,misc. beverages
2015-01-07,1094lb326,root vegetables
2015-01-07,1301hr313,sausage
2015-01-07,1301hr313,soda
2015-01-07,1301hr313,frozen vegetables
2015-01-07,1342bq985,tropical fruit
2015-01-07,1342bq985,frozen vegetables
2015-01-07,1342bq985,rice
2015-01-07,1585hq193,other vegetables
2015-01-07,1585hq193,yogurt
2015-01-07,1943vp588,hamburger meat
2015-01-07,1943vp588,canned beer
2015-01-07,1943vp588,other vegetables
2015-01-07,1943vp588,canned fruit
2015-01-07,2101cd795,root vegetables
2015-01-07,2101cd795,domestic eggs
2015-01-07,2101cd795,chocolate
2015-01-07,2193pi458,pastry
2015-01-07,2193pi458,liquor (appetizer)
2015-01-07,2193pi458,sliced cheese
2015-01-07,2220uw544,tropical fruit
2015-01-07,2220uw544,pastry
2015-01-07,2267cp315,whole milk
2015-01-07,2267cp315,long life bakery product
2015-01-07,2380ld186,sausage
2015-01-07,2380ld186,bottled beer
2015-01-07,2695yc960,whole milk
2015-01-07,2695yc960,bottled beer
2015-01-07,2760ix324,sausage
2015-01-07,2760ix324,fish
2015-01-07,2775ei814,tropical fruit
2015-01-07,2775ei814,chicken
2015-01-07,3316fs072,cream cheese
2015-01-07,3316fs072,cleaner
2015-01-07,3363ci191,rolls/buns
2015-01-07,3363ci191,herbs
2015-01-07,4148xn726,meat
2015-01-07,4148xn726,whole milk
2015-01-07,4149kk790,citrus fruit
2015-01-07,4149kk790,other vegetables
2015-01-07,4320ro725,yogurt
2015-01-07,4320ro725,candy
2015-01-07,4320ro725,canned beer
2015-01-07,4320ro725,chocolate
2015-01-07,4544iw069,sugar
2015-01-07,4544iw069,whole milk
2015-01-07,4544iw069,ketchup
2015-01-07,4911qq539,pork
2015-01-07,4911qq539,UHT-milk
2015-01-07,4911qq539,rolls/buns
2015-01-07,4911qq539,cleaner
2015-01-07,4911qq539,newspapers
2015-01-07,4987bb092,condensed milk
2015-01-07,4987bb092,waffles
2015-01-07,4987bb092,domestic eggs
2015-01-07,4308ki442,whole milk
2015-01-07,1320mb259,mayonnaise
2015-01-07,2411qm337,canned beer
2015-01-08,1306qv008,yogurt
2015-01-08,1306qv008,frozen vegetables
2015-01-08,1900ib461,other vegetables
2015-01-08,1900ib461,soda
2015-01-08,2004cp127,beef
2015-01-08,2004cp127,other vegetables
2015-01-08,2222gu494,yogurt
2015-01-08,2222gu494,dental care
2015-01-08,2398dr139,tropical fruit
2015-01-08,2398dr139,soda
2015-01-08,2398dr139,oil
2015-01-08,2427ky109,other vegetables
2015-01-08,2427ky109,butter
2015-01-08,2427ky109,whipped/sour cream
2015-01-08,2462cy559,pork
2015-01-08,2462cy559,pastry
2015-01-08,2462cy559,candy
2015-01-08,2532hf755,dessert
2015-01-08,2532hf755,sugar
2015-01-08,2715cy911,rolls/buns
2015-01-08,2715cy911,male cosmetics
2015-01-08,2814ij058,pip fruit
2015-01-08,2814ij058,yogurt
2015-01-08,2888rv869,flour
2015-01-08,2888rv869,brown bread
2015-01-08,2996wy884,domestic eggs
2015-01-08,2996wy884,other vegetables
2015-01-08,3255eg026,domestic eggs
2015-01-08,3255eg026,whole milk
2015-01-08,3599is011,meat
2015-01-08,3599is011,citrus fruit
2015-01-08,3914me555,canned beer
2015-01-08,3914me555,cake bar
2015-01-08,4170ur052,soda
2015-01-08,4170ur052,rolls/buns
2015-01-08,4294qr040,other vegetables
2015-01-08,4294qr040,frozen vegetables
2015-01-08,4294qr040,cling film/bags
2015-01-08,4294qr040,bottled water
2015-01-08,4691xq482,soda
2015-01-08,4691xq482,shopping bags
2015-01-08,4691xq482,other vegetables
2015-01-08,4691xq482,rolls/buns
2015-01-08,4825oj501,beef
2015-01-08,4825oj501,root vegetables
2015-01-08,3451hh358,soda
2015-01-08,3893rl065,salty snack
2015-01-09,1188ym628,whole milk
2015-01-09,1188ym628,rolls/buns
2015-01-09,1188ym628,soda
2015-01-09,1192ub608,butter
2015-01-09,1192ub608,seasonal products
2015-01-09,1192ub608,fruit/vegetable juice
2015-01-09,1322ff539,chicken
2015-01-09,1322ff539,meat
2015-01-09,1322ff539,chewing gum
2015-01-09,1322ff539,bottled beer
2015-01-09,1322ff539,baking powder
2015-01-09,1322ff539,shopping bags
2015-01-09,1457wv699,yogurt
2015-01-09,1457wv699,butter milk
2015-01-09,1495zu952,root vegetables
2015-01-09,1495zu952,frankfurter
2015-01-09,1495zu952,specialty bar
2015-01-09,1495zu952,packaged fruit/vegetables
2015-01-09,1495zu952,hygiene articles
2015-01-09,1831au850,pork
2015-01-09,1831au850,whole milk
2015-01-09,1960fc532,chicken
2015-01-09,1960fc532,rolls/buns
2015-01-09,1960fc532,yogurt
2015-01-09,1960fc532,pastry
2015-01-09,2194id234,soda
2015-01-09,2194id234,UHT-milk
2015-01-09,2194id234,dessert
2015-01-09,2194id234,napkins
2015-01-09,2613up675,soups
2015-01-09,2613up675,specialty bar
2015-01-09,2613up675,soda
2015-01-09,2613up675,whipped/sour cream
2015-01-09,2868sa186,salt
2015-01-09,2868sa186,semi-finished bread
2015-01-09,2935er046,other vegetables
2015-01-09,2935er046,canned beer
2015-01-09,2935er046,newspapers
2015-01-09,3046ek390,sausage
2015-01-09,3046ek390,whole milk
2015-01-09,3590tx217,tropical fruit
2015-01-09,3590tx217,citrus fruit
2015-01-09,4098bw302,soda
2015-01-09,4098bw302,pip fruit
2015-01-09,4579ju106,pip fruit
2015-01-09,4579ju106,frankfurter
2015-01-09,4579ju106,whole milk
2015-01-09,4579ju106,cream cheese
2015-01-09,4697vx058,other vegetables
2015-01-09,4697vx058,whole milk
2015-01-09,4757qp645,soda
2015-01-09,4757qp645,herbs
2015-01-09,4757qp645,canned beer
2015-01-09,4757qp645,soda
2015-01-09,4757qp645,seasonal products
2015-01-09,4757qp645,dishes
2015-01-09,4757qp645,yogurt
2015-01-09,4757qp645,mayonnaise
2015-01-09,4757qp645,flower (seeds)
2015-01-09,4891rh517,soda
2015-01-09,4891rh517,butter
2015-01-09,4891rh517,rolls/buns
2015-01-09,4892np933,other vegetables
2015-01-09,4892np933,citrus fruit
2015-01-09,4892np933,pork
2015-01-09,4892np933,frozen vegetables
2015-01-09,4892np933,cat food
2015-01-09,4892np933,curd
2015-01-09,4892np933,spices
2015-01-09,4892np933,soda
2015-01-09,4951xd422,other vegetables
2015-01-09,4951xd422,whole milk
2015-01-09,3117bo698,domestic eggs
2015-01-09,4356nm113,tropical fruit
2015-01-09,1408uo153,hamburger meat
2015-01-10,1043ug352,citrus fruit
2015-01-10,1043ug352,rolls/buns
2015-01-10,1043ug352,whole milk
2015-01-10,1214jt953,meat
2015-01-10,1214jt953,chicken
2015-01-10,1214jt953,yogurt
2015-01-10,1214jt953,pip fruit
2015-01-10,1319yb691,misc. beverages
2015-01-10,1319yb691,rice
2015-01-10,1319yb691,soda
2015-01-10,1427db659,chicken
2015-01-10,1427db659,soda
2015-01-10,1427db659,frozen meals
2015-01-10,1878wr902,sausage
2015-01-10,1878wr902,soda
2015-01-10,1878wr902,candy
2015-01-10,1909ky213,sausage
2015-01-10,1909ky213,sliced cheese
2015-01-10,1909ky213,salty snack
2015-01-10,1968gl649,zwieback
2015-01-10,1968gl649,tropical fruit
2015-01-10,3337zn668,bottled beer
2015-01-10,3337zn668,yogurt
2015-01-10,3953mq087,pork
2015-01-10,3953mq087,berries
2015-01-10,4015na600,curd
2015-01-10,4015na600,whole milk
2015-01-10,4068og634,frankfurter
2015-01-10,4068og634,yogurt
2015-01-10,4556vz041,pip fruit
2015-01-10,4556vz041,canned beer
2015-01-10,4883qy853,berries
2015-01-10,4883qy853,newspapers
2015-01-10,4981tm792,frankfurter
2015-01-10,4981tm792,margarine
2015-01-10,4981tm792,whole milk
2015-01-10,4981tm792,soda
2015-01-10,4981tm792,margarine
2015-01-10,4981tm792,brown bread
2015-01-10,4981tm792,margarine
2015-01-10,4981tm792,frozen vegetables
2015-01-10,2937ce885,rolls/buns
2015-01-11,1514ru587,root vegetables
2015-01-11,1514ru587,waffles
2015-01-11,1850nn111,tropical fruit
2015-01-11,1850nn111,hamburger meat
2015-01-11,1893la345,yogurt
2015-01-11,1893la345,fruit/vegetable juice
2015-01-11,2194id234,other vegetables
2015-01-11,2194id234,pip fruit
2015-01-11,2276cb951,soda
2015-01-11,2276cb951,pork
2015-01-11,2280ml857,tropical fruit
2015-01-11,2280ml857,organic products
2015-01-11,2684pu608,citrus fruit
2015-01-11,2684pu608,rolls/buns
2015-01-11,2684pu608,salt
2015-01-11,2689jy115,bottled beer
2015-01-11,2689jy115,whole milk
2015-01-11,2761zr217,pork
2015-01-11,2761zr217,semi-finished bread
2015-01-11,2781yh382,rolls/buns
2015-01-11,2781yh382,yogurt
2015-01-11,2986xw547,sausage
2015-01-11,2986xw547,other vegetables
2015-01-11,2986xw547,chicken
2015-01-11,2986xw547,waffles
2015-01-11,2986xw547,root vegetables
2015-01-11,2986xw547,bottled beer
2015-01-11,2986xw547,butter
2015-01-11,2986xw547,whipped/sour cream
2015-01-11,3038sd313,rolls/buns
2015-01-11,3038sd313,waffles
2015-01-11,3165yh040,rolls/buns
2015-01-11,3165yh040,tropical fruit
2015-01-11,3629tj840,frankfurter
2015-01-11,3629tj840,detergent
2015-01-11,3629tj840,chocolate
2015-01-11,3877es174,pork
2015-01-11,3877es174,whipped/sour cream
2015-01-11,3890wq202,sausage
2015-01-11,3890wq202,rolls/buns
2015-01-11,3966vd746,tropical fruit
2015-01-11,3966vd746,whole milk
2015-01-11,4218ht472,ham
2015-01-11,4218ht472,berries
2015-01-11,4231ad587,chicken
2015-01-11,4231ad587,salty snack
2015-01-11,4316tj114,other vegetables
2015-01-11,4316tj114,other vegetables
2015-01-11,4316tj114,butter
2015-01-11,4515do328,whole milk
2015-01-11,4515do328,beef
2015-01-11,4742pk902,ham
2015-01-11,4742pk902,meat
2015-01-11,4811jz092,butter milk
2015-01-11,4811jz092,pet care
2015-01-11,4818ow978,salt
2015-01-11,4818ow978,canned beer
2015-01-11,4818ow978,roll products
2015-01-12,1667hm731,beef
2015-01-12,1667hm731,onions
2015-01-12,1977vd038,whole milk
2015-01-12,1977vd038,beef
2015-01-12,1977vd038,canned beer
2015-01-12,2021cw205,meat
2015-01-12,2021cw205,whole milk
2015-01-12,2264af135,sparkling wine
2015-01-12,2264af135,tropical fruit
2015-01-12,2290ha023,whole milk
2015-01-12,2290ha023,hamburger meat
2015-01-12,2290ha023,newspapers
2015-01-12,2443gb927,frankfurter
2015-01-12,2443gb927,root vegetables
2015-01-12,2443gb927,pastry
2015-01-12,2443gb927,napkins
2015-01-12,2443gb927,long life bakery product
2015-01-12,2469an069,pork
2015-01-12,2469an069,pork
2015-01-12,2469an069,whole milk
2015-01-12,2469an069,pasta
2015-01-12,2523lf877,yogurt
2015-01-12,2523lf877,dog food
2015-01-12,2523lf877,semi-finished bread
2015-01-12,2523lf877,napkins
2015-01-12,3318fy209,other vegetables
2015-01-12,3318fy209,cat food
2015-01-12,3356tb445,meat
2015-01-12,3356tb445,whole milk
2015-01-12,3356tb445,processed cheese
2015-01-12,3356tb445,butter
2015-01-12,3774nb538,bottled beer
2015-01-12,3774nb538,rolls/buns
2015-01-12,4035gf302,sausage
2015-01-12,4035gf302,sausage
2015-01-12,4035gf302,canned beer
2015-01-12,4035gf302,spices
2015-01-12,4667qz977,root vegetables
2015-01-12,4667qz977,other vegetables
2015-01-12,4757qp645,frozen meals
2015-01-12,4757qp645,yogurt
2015-01-12,1655ng728,rolls/buns
2015-01-12,2619hl146,shopping bags
2015-01-13,1454ld968,meat
2015-01-13,1454ld968,tropical fruit
2015-01-13,1454ld968,rolls/buns
2015-01-13,1460ce779,ham
2015-01-13,1460ce779,other vegetables
2015-01-13,1460ce779,napkins
2015-01-13,1815ux554,sausage
2015-01-13,1815ux554,bottled water
2015-01-13,2210es176,frankfurter
2015-01-13,2210es176,specialty bar
2015-01-13,2210es176,whole milk
2015-01-13,2210es176,rice
2015-01-13,2210es176,dishes
2015-01-13,2335yf417,whole milk
2015-01-13,2335yf417,other vegetables
2015-01-13,2335yf417,ice cream
2015-01-13,2381lh793,sausage
2015-01-13,2381lh793,UHT-milk
2015-01-13,2479jp029,whole milk
2015-01-13,2479jp029,newspapers
2015-01-13,3221gv051,curd
2015-01-13,3221gv051,bottled beer
2015-01-13,3221gv051,hamburger meat
2015-01-13,3221gv051,sweet spreads
2015-01-13,3247uf783,UHT-milk
2015-01-13,3247uf783,root vegetables
2015-01-13,3247uf783,rolls/buns
2015-01-13,3247uf783,rolls/buns
2015-01-13,3247uf783,spread cheese
2015-01-13,3247uf783,misc. beverages
2015-01-13,3247uf783,sugar
2015-01-13,3264pp098,sausage
2015-01-13,3264pp098,dessert
2015-01-13,3378ie853,ham
2015-01-13,3378ie853,canned beer
2015-01-13,3499jo142,yogurt
2015-01-13,3499jo142,napkins
2015-01-13,3758qc583,whole milk
2015-01-13,3758qc583,coffee
2015-01-13,3758qc583,whole milk
2015-01-13,3770sj523,sausage
2015-01-13,3770sj523,long life bakery product
2015-01-13,3770sj523,curd
2015-01-13,4088tq002,chicken
2015-01-13,4088tq002,pip fruit
2015-01-13,4088tq002,curd
2015-01-13,4320ro725,other vegetables
2015-01-13,4320ro725,popcorn
2015-01-13,4320ro725,butter
2015-01-13,4418fw296,ham
2015-01-13,4418fw296,processed cheese
2015-01-13,4687uj617,bottled water
2015-01-13,4687uj617,fruit/vegetable juice
2015-01-13,4687uj617,cat food
2015-01-14,1088yb687,yogurt
2015-01-14,1088yb687,berries
2015-01-14,1120qw709,soda
2015-01-14,1120qw709,UHT-milk
2015-01-14,1120qw709,newspapers
2015-01-14,1120qw709,white bread
2015-01-14,1127ok041,frankfurter
2015-01-14,1127ok041,rolls/buns
2015-01-14,1127ok041,shopping bags
2015-01-14,1127ok041,margarine
2015-01-14,1148dk146,pork
2015-01-14,1148dk146,yogurt
2015-01-14,1291rx358,tropical fruit
2015-01-14,1291rx358,citrus fruit
2015-01-14,1291rx358,domestic eggs
2015-01-14,1291rx358,rolls/buns
2015-01-14,1420cb707,other vegetables
2015-01-14,1420cb707,salty snack
2015-01-14,1420cb707,syrup
2015-01-14,1420cb707,newspapers
2015-01-14,1420cb707,oil
2015-01-14,1435rm264,pork
2015-01-14,1435rm264,canned beer
2015-01-14,1435rm264,prosecco
2015-01-14,1435rm264,fruit/vegetable juice
2015-01-14,1535cs828,shopping bags
2015-01-14,1535cs828,soda
2015-01-14,1551qo575,soda
2015-01-14,1551qo575,frozen fish
2015-01-14,1551qo575,rolls/buns
2015-01-14,1702ey163,whole milk
2015-01-14,1702ey163,bottled beer
2015-01-14,1943vp588,frankfurter
2015-01-14,1943vp588,chicken
2015-01-14,1943vp588,cocoa drinks
2015-01-14,1943vp588,onions
2015-01-14,1943vp588,whole milk
2015-01-14,1943vp588,UHT-milk
2015-01-14,1943vp588,canned fish
2015-01-14,1943vp588,bottled beer
2015-01-14,2370ql454,root vegetables
2015-01-14,2370ql454,bottled beer
2015-01-14,2370ql454,fruit/vegetable juice
2015-01-14,2525hr204,whole milk
2015-01-14,2525hr204,soda
2015-01-14,2525hr204,shopping bags
2015-01-14,3120pl116,bottled water
2015-01-14,3120pl116,white bread
2015-01-14,3214ps270,tropical fruit
2015-01-14,3214ps270,whipped/sour cream
2015-01-14,3214ps270,canned vegetables
2015-01-14,3230yi500,other vegetables
2015-01-14,3230yi500,roll products
2015-01-14,3248vy556,chicken
2015-01-14,3248vy556,root vegetables
2015-01-14,3354lu712,citrus fruit
2015-01-14,3354lu712,pastry
2015-01-14,3354lu712,other vegetables
2015-01-14,3354lu712,pastry
2015-01-14,3471cr240,frankfurter
2015-01-14,3471cr240,hygiene articles
2015-01-14,3471cr240,rolls/buns
2015-01-14,4031mo848,root vegetables
2015-01-14,4031mo848,other vegetables
